# ╔══════════════════════════════════════════════════════╗
# ║     Enterprise Honeypot Threat Intelligence Feed      ║
# ║     by Loki | T-Pot v24.04.1 | AWS eu-central-1      ║
# ╚══════════════════════════════════════════════════════╝
#
# Updated: 2026-03-16 15:26:54 UTC
# Total IPs: 1000
# Criteria: HIGH and CRITICAL threat score from live honeypot
# Sources: VirusTotal + AbuseIPDB correlation
# Format: IP | Threat Level | Score | ISP | Country
#
# Usage:
#   iptables: iptables -A INPUT -s <IP> -j DROP
#   firewall: Add to blocklist/blackhole route
#

# ── CRITICAL THREATS ─────────────────────────────────
121.173.173.48       # HIGH     | Score: 69 | Korea Telecom | KR
130.12.180.92        # HIGH     | Score: 69 | Virtualine Technologies | US
130.12.180.92        # HIGH     | Score: 69 | Virtualine Technologies | US
130.12.180.92        # HIGH     | Score: 69 | Virtualine Technologies | US
185.242.226.14       # HIGH     | Score: 69 | HostUS Solutions LLC | US
185.242.226.59       # HIGH     | Score: 69 | HostUS Solutions LLC | US
143.198.190.148      # HIGH     | Score: 69 | DigitalOcean, LLC | US
130.12.180.92        # HIGH     | Score: 69 | Virtualine Technologies | US
212.23.222.58        # HIGH     | Score: 69 | MEVSPACE sp. z o.o. | PL
188.166.164.48       # HIGH     | Score: 69 | DigitalOcean, LLC | DE
185.242.226.14       # HIGH     | Score: 69 | HostUS Solutions LLC | US
50.85.51.39          # HIGH     | Score: 69 | Microsoft Limited | NL
130.12.180.92        # HIGH     | Score: 68 | Virtualine Technologies | US
130.12.180.92        # HIGH     | Score: 68 | Virtualine Technologies | US
130.12.180.92        # HIGH     | Score: 68 | Virtualine Technologies | US
130.12.180.116       # HIGH     | Score: 68 | Virtualine Technologies | US
47.251.53.147        # HIGH     | Score: 68 | Alibaba Cloud - US | US
98.90.43.197         # HIGH     | Score: 68 | Amazon Data Services Northern  | US
184.32.16.105        # HIGH     | Score: 68 | Amazon.com, Inc. | US
130.12.180.116       # HIGH     | Score: 68 | Virtualine Technologies | US
184.32.16.105        # HIGH     | Score: 68 | Amazon.com, Inc. | US
47.251.53.147        # HIGH     | Score: 68 | Alibaba Cloud - US | US
47.251.53.147        # HIGH     | Score: 68 | Alibaba Cloud - US | US
184.32.16.105        # HIGH     | Score: 68 | Amazon.com, Inc. | US
139.59.31.132        # HIGH     | Score: 67 | DigitalOcean, LLC | IN
130.12.180.116       # HIGH     | Score: 67 | Virtualine Technologies | US
139.59.31.132        # HIGH     | Score: 67 | DigitalOcean, LLC | IN
130.12.180.116       # HIGH     | Score: 67 | Virtualine Technologies | US
130.12.180.116       # HIGH     | Score: 67 | Virtualine Technologies | US
167.172.55.154       # HIGH     | Score: 67 | DigitalOcean, LLC | GB
27.79.41.94          # HIGH     | Score: 67 | Viettel Group | VN
185.247.137.63       # HIGH     | Score: 67 | Driftnet Ltd | GB
45.142.154.10        # HIGH     | Score: 67 | HDTIDC LIMITED | HK
45.142.154.98        # HIGH     | Score: 67 | HDTIDC LIMITED | HK
178.20.210.151       # HIGH     | Score: 67 | Shereverov Marat Ahmedovich | DE
139.59.182.237       # HIGH     | Score: 67 | DigitalOcean, LLC | GB
45.142.154.10        # HIGH     | Score: 67 | HDTIDC LIMITED | HK
45.142.154.98        # HIGH     | Score: 67 | HDTIDC LIMITED | HK
178.20.210.151       # HIGH     | Score: 67 | Shereverov Marat Ahmedovich | DE
135.237.126.41       # HIGH     | Score: 67 | Microsoft Limited | US
20.119.75.60         # HIGH     | Score: 67 | Microsoft Corporation | US
20.38.33.240         # HIGH     | Score: 67 | Microsoft Corporation | US
45.87.249.155        # HIGH     | Score: 66 | Shereverov Marat Ahmedovich | SC
13.58.84.198         # HIGH     | Score: 66 | Amazon Technologies Inc. | US
130.12.180.116       # HIGH     | Score: 66 | Virtualine Technologies | US
91.92.243.197        # HIGH     | Score: 66 | OMEGATECH | US
143.244.57.120       # HIGH     | Score: 66 | Datacamp Limited | FR
13.58.84.198         # HIGH     | Score: 66 | Amazon Technologies Inc. | US
91.92.243.197        # HIGH     | Score: 66 | OMEGATECH | US
143.244.57.120       # HIGH     | Score: 66 | Datacamp Limited | FR
13.58.84.198         # HIGH     | Score: 66 | Amazon Technologies Inc. | US
143.244.57.120       # HIGH     | Score: 66 | Datacamp Limited | FR
143.244.57.120       # HIGH     | Score: 66 | Datacamp Limited | FR
143.110.252.191      # HIGH     | Score: 66 | DigitalOcean, LLC | IN
185.255.131.32       # HIGH     | Score: 66 | Contabo GmbH | FR
206.189.190.47       # HIGH     | Score: 66 | DigitalOcean, LLC | US
209.38.24.134        # HIGH     | Score: 66 | DigitalOcean, LLC | AU
74.208.218.198       # HIGH     | Score: 66 | IONOS Inc. | US
116.99.174.155       # HIGH     | Score: 66 | Viettel Group | VN
74.208.218.198       # HIGH     | Score: 66 | IONOS Inc. | US
209.38.24.134        # HIGH     | Score: 66 | DigitalOcean, LLC | AU
185.242.226.23       # HIGH     | Score: 66 | HostUS Solutions LLC | US
121.173.173.48       # HIGH     | Score: 66 | Korea Telecom | KR
178.16.54.111        # HIGH     | Score: 66 | OMEGATECH | NL
134.199.148.75       # HIGH     | Score: 66 | DigitalOcean, LLC | AU
74.208.218.198       # HIGH     | Score: 66 | IONOS Inc. | US
8.216.1.47           # HIGH     | Score: 66 | Alibaba Cloud (Singapore) Priv | JP
35.169.206.177       # HIGH     | Score: 66 | Amazon Technologies Inc. | US
159.65.87.181        # HIGH     | Score: 66 | DigitalOcean, LLC | GB
159.65.87.181        # HIGH     | Score: 66 | DigitalOcean, LLC | GB
8.216.1.47           # HIGH     | Score: 66 | Alibaba Cloud (Singapore) Priv | JP
206.189.129.245      # HIGH     | Score: 65 | DigitalOcean, LLC | IN
44.215.219.236       # HIGH     | Score: 65 | Amazon Data Services Northern  | US
206.189.190.47       # HIGH     | Score: 65 | DigitalOcean, LLC | US
188.166.164.48       # HIGH     | Score: 65 | DigitalOcean, LLC | DE
20.80.105.157        # HIGH     | Score: 65 | Microsoft Corporation | US
18.217.208.51        # HIGH     | Score: 65 | Amazon Technologies Inc. | US
18.188.57.88         # HIGH     | Score: 65 | Amazon Technologies Inc. | US
178.16.54.89         # HIGH     | Score: 64 | OMEGATECH | NL
178.16.54.89         # HIGH     | Score: 64 | OMEGATECH | NL
121.173.173.48       # HIGH     | Score: 64 | Korea Telecom | KR
178.16.54.111        # HIGH     | Score: 64 | OMEGATECH | NL
194.180.48.63        # HIGH     | Score: 64 | Neterra Ltd. | DE
178.16.54.111        # HIGH     | Score: 64 | OMEGATECH | NL
194.180.48.63        # HIGH     | Score: 64 | Neterra Ltd. | DE
185.242.226.39       # HIGH     | Score: 64 | HostUS Solutions LLC | US
18.221.18.194        # HIGH     | Score: 64 | Amazon Technologies Inc. | US
185.242.226.70       # HIGH     | Score: 64 | HostUS Solutions LLC | US
18.221.18.194        # HIGH     | Score: 64 | Amazon Technologies Inc. | US
194.180.48.63        # HIGH     | Score: 64 | Neterra Ltd. | DE
185.242.226.70       # HIGH     | Score: 64 | HostUS Solutions LLC | US
185.242.226.39       # HIGH     | Score: 64 | HostUS Solutions LLC | US
134.209.204.195      # HIGH     | Score: 64 | DigitalOcean, LLC | NL
134.209.204.195      # HIGH     | Score: 64 | DigitalOcean, LLC | NL
194.180.48.63        # HIGH     | Score: 64 | Neterra Ltd. | DE
185.242.226.39       # HIGH     | Score: 64 | HostUS Solutions LLC | US
121.173.173.48       # HIGH     | Score: 63 | Korea Telecom | KR
121.173.173.48       # HIGH     | Score: 63 | Korea Telecom | KR
138.68.171.246       # HIGH     | Score: 62 | DigitalOcean, LLC | GB
178.16.54.111        # HIGH     | Score: 62 | OMEGATECH | NL
137.184.188.165      # HIGH     | Score: 62 | DigitalOcean, LLC | US
137.184.188.165      # HIGH     | Score: 62 | DigitalOcean, LLC | US
20.48.138.88         # HIGH     | Score: 62 | Microsoft Corporation | CA
143.244.132.78       # HIGH     | Score: 62 | DigitalOcean, LLC | IN
20.48.138.88         # HIGH     | Score: 62 | Microsoft Corporation | CA
20.55.36.63          # HIGH     | Score: 62 | Microsoft Corporation | US
20.38.33.240         # HIGH     | Score: 62 | Microsoft Corporation | US
209.38.252.7         # HIGH     | Score: 62 | DigitalOcean, LLC | DE
209.38.246.77        # HIGH     | Score: 62 | DigitalOcean, LLC | DE
135.237.126.41       # HIGH     | Score: 62 | Microsoft Limited | US
47.89.195.183        # HIGH     | Score: 61 | Alibaba Cloud - US | US
134.199.148.75       # HIGH     | Score: 61 | DigitalOcean, LLC | AU
176.65.140.207       # HIGH     | Score: 61 | PapilioHost-DE | AU
139.59.47.187        # HIGH     | Score: 60 | DigitalOcean, LLC | IN
20.15.162.238        # HIGH     | Score: 60 | Microsoft Corporation | US
20.118.32.242        # HIGH     | Score: 60 | Microsoft Corporation | US
159.65.89.9          # HIGH     | Score: 60 | DigitalOcean, LLC | GB
159.65.89.9          # HIGH     | Score: 60 | DigitalOcean, LLC | GB
20.64.104.155        # HIGH     | Score: 60 | Microsoft Corporation | US
3.139.58.65          # HIGH     | Score: 59 | Amazon Technologies Inc. | US
34.66.133.48         # HIGH     | Score: 59 | Google LLC | US
34.66.133.48         # HIGH     | Score: 59 | Google LLC | US
34.66.133.48         # HIGH     | Score: 59 | Google LLC | US
188.166.25.251       # HIGH     | Score: 59 | Digital Ocean, Inc. | NL
116.99.174.155       # HIGH     | Score: 59 | Viettel Group | VN
64.227.155.10        # HIGH     | Score: 59 | DigitalOcean, LLC | IN
34.66.133.48         # HIGH     | Score: 59 | Google LLC | US
92.4.93.72           # HIGH     | Score: 59 | Oracle Svenska AB | IN
188.166.25.251       # HIGH     | Score: 59 | Digital Ocean, Inc. | NL
34.66.133.48         # HIGH     | Score: 59 | Google LLC | US
54.67.74.238         # HIGH     | Score: 59 | Amazon Technologies Inc. | US
40.124.174.247       # HIGH     | Score: 59 | Microsoft Corporation | US
92.4.93.72           # HIGH     | Score: 59 | Oracle Svenska AB | IN
93.77.177.126        # HIGH     | Score: 59 | Yandex.Cloud LLC | RU
40.74.212.73         # HIGH     | Score: 59 | Microsoft Corporation | US
188.166.25.251       # HIGH     | Score: 59 | Digital Ocean, Inc. | NL
159.223.231.137      # HIGH     | Score: 59 | DigitalOcean, LLC | NL
34.66.133.48         # HIGH     | Score: 59 | Google LLC | US
85.204.70.92         # HIGH     | Score: 58 | Hydra Communications Ltd | FR
85.204.70.92         # HIGH     | Score: 58 | Hydra Communications Ltd | FR
85.204.70.92         # HIGH     | Score: 58 | Hydra Communications Ltd | FR
159.223.216.117      # HIGH     | Score: 58 | DigitalOcean, LLC | NL
85.204.70.92         # HIGH     | Score: 58 | Hydra Communications Ltd | FR
18.133.199.181       # HIGH     | Score: 58 | Amazon Data Services UK | GB
35.167.108.113       # HIGH     | Score: 58 | Amazon.com, Inc. | US
18.133.199.181       # HIGH     | Score: 58 | Amazon Data Services UK | GB
178.16.54.170        # HIGH     | Score: 58 | OMEGATECH | NL
18.133.199.181       # HIGH     | Score: 58 | Amazon Data Services UK | GB
35.167.108.113       # HIGH     | Score: 58 | Amazon.com, Inc. | US
134.199.157.84       # HIGH     | Score: 58 | DigitalOcean, LLC | AU
165.22.227.61        # HIGH     | Score: 57 | DigitalOcean, LLC | CA
64.23.173.227        # HIGH     | Score: 57 | DigitalOcean, LLC | US
82.102.18.220        # HIGH     | Score: 57 | M247 LTD Paris Infrastructure | FR
143.244.128.115      # HIGH     | Score: 57 | DigitalOcean, LLC | IN
82.102.18.220        # HIGH     | Score: 57 | M247 LTD Paris Infrastructure | FR
143.244.128.115      # HIGH     | Score: 57 | DigitalOcean, LLC | IN
143.198.192.100      # HIGH     | Score: 57 | DigitalOcean, LLC | SG
82.102.18.220        # HIGH     | Score: 57 | M247 LTD Paris Infrastructure | FR
138.197.171.221      # HIGH     | Score: 57 | DigitalOcean, LLC | CA
82.102.18.220        # HIGH     | Score: 57 | M247 LTD Paris Infrastructure | FR
167.172.55.154       # HIGH     | Score: 57 | DigitalOcean, LLC | GB
159.89.26.2          # HIGH     | Score: 57 | DigitalOcean, LLC | DE
45.86.211.26         # HIGH     | Score: 57 | Clouvider Limited | US
20.15.225.33         # HIGH     | Score: 57 | Microsoft Corporation | US
139.59.182.237       # HIGH     | Score: 57 | DigitalOcean, LLC | GB
143.244.132.78       # HIGH     | Score: 57 | DigitalOcean, LLC | IN
209.97.161.164       # HIGH     | Score: 57 | DigitalOcean, LLC | SG
128.203.200.49       # HIGH     | Score: 57 | Microsoft Limited | US
40.124.173.6         # HIGH     | Score: 57 | Microsoft Corporation | US
20.84.153.206        # HIGH     | Score: 57 | Microsoft Corporation | US
178.16.54.111        # HIGH     | Score: 56 | OMEGATECH | NL
178.16.54.111        # HIGH     | Score: 56 | OMEGATECH | NL
178.16.54.111        # HIGH     | Score: 56 | OMEGATECH | NL
188.166.25.251       # HIGH     | Score: 56 | Digital Ocean, Inc. | NL
45.86.211.26         # HIGH     | Score: 56 | Clouvider Limited | US
188.166.25.251       # HIGH     | Score: 56 | Digital Ocean, Inc. | NL
178.16.54.170        # HIGH     | Score: 56 | OMEGATECH | NL
188.166.25.251       # HIGH     | Score: 56 | Digital Ocean, Inc. | NL
167.99.194.237       # HIGH     | Score: 56 | DigitalOcean, LLC | GB
45.156.129.141       # HIGH     | Score: 56 | INAP-CHI-1 | PT
134.199.157.84       # HIGH     | Score: 56 | DigitalOcean, LLC | AU
104.248.160.105      # HIGH     | Score: 56 | DigitalOcean, LLC | GB
45.86.211.26         # HIGH     | Score: 55 | Clouvider Limited | US
68.183.200.51        # HIGH     | Score: 55 | DigitalOcean, LLC | CA
217.216.48.180       # HIGH     | Score: 55 | Contabo GmbH | US
217.216.48.180       # HIGH     | Score: 55 | Contabo GmbH | US
165.22.221.128       # HIGH     | Score: 55 | DigitalOcean, LLC | IN
165.22.221.128       # HIGH     | Score: 55 | DigitalOcean, LLC | IN
178.16.54.194        # HIGH     | Score: 55 | OMEGATECH | NL
64.227.99.138        # HIGH     | Score: 55 | DigitalOcean, LLC | US
104.140.148.110      # HIGH     | Score: 55 | Eonix Corporation | US
139.28.219.70        # HIGH     | Score: 54 | M247 LTD Paris Infrastructure | FR
139.28.219.70        # HIGH     | Score: 54 | M247 LTD Paris Infrastructure | FR
139.28.219.70        # HIGH     | Score: 54 | M247 LTD Paris Infrastructure | FR
159.223.216.117      # HIGH     | Score: 54 | DigitalOcean, LLC | NL
139.28.219.70        # HIGH     | Score: 54 | M247 LTD Paris Infrastructure | FR
167.172.56.72        # HIGH     | Score: 54 | DigitalOcean, LLC | GB
178.16.54.194        # HIGH     | Score: 54 | OMEGATECH | NL
178.16.54.170        # HIGH     | Score: 54 | OMEGATECH | NL
167.172.56.72        # HIGH     | Score: 54 | DigitalOcean, LLC | GB
13.250.241.209       # HIGH     | Score: 54 | Amazon Data Services Singapore | SG
178.16.54.194        # HIGH     | Score: 54 | OMEGATECH | NL
160.119.76.49        # HIGH     | Score: 54 | HostUS Solutions LLC | SC
13.250.241.209       # HIGH     | Score: 54 | Amazon Data Services Singapore | SG
104.248.160.105      # HIGH     | Score: 54 | DigitalOcean, LLC | GB
34.140.27.165        # HIGH     | Score: 54 | Google LLC | BE
40.124.174.247       # HIGH     | Score: 54 | Microsoft Corporation | US
91.92.243.52         # HIGH     | Score: 54 | OMEGATECH | US
178.16.54.193        # HIGH     | Score: 54 | OMEGATECH | NL
45.87.249.40         # HIGH     | Score: 54 | Shereverov Marat Ahmedovich | SC
159.223.231.137      # HIGH     | Score: 54 | DigitalOcean, LLC | NL
209.38.252.7         # HIGH     | Score: 54 | DigitalOcean, LLC | DE
159.89.30.71         # HIGH     | Score: 54 | DigitalOcean, LLC | DE
178.16.54.193        # HIGH     | Score: 53 | OMEGATECH | NL
178.16.54.247        # HIGH     | Score: 53 | OMEGATECH | NL
178.16.54.123        # HIGH     | Score: 53 | OMEGATECH | NL
91.92.243.154        # HIGH     | Score: 53 | OMEGATECH | US
143.110.254.183      # HIGH     | Score: 52 | DigitalOcean, LLC | IN
143.110.254.183      # HIGH     | Score: 52 | DigitalOcean, LLC | IN
138.197.171.221      # HIGH     | Score: 52 | DigitalOcean, LLC | CA
178.16.54.194        # HIGH     | Score: 52 | OMEGATECH | NL
64.23.173.115        # HIGH     | Score: 52 | DigitalOcean, LLC | US
178.16.54.194        # HIGH     | Score: 52 | OMEGATECH | NL
91.92.243.52         # HIGH     | Score: 52 | OMEGATECH | US
34.143.131.162       # HIGH     | Score: 52 | Google LLC | SG
134.122.41.96        # HIGH     | Score: 52 | DigitalOcean, LLC | CA
46.101.89.85         # HIGH     | Score: 52 | DigitalOcean, LLC | GB
91.92.243.52         # HIGH     | Score: 52 | OMEGATECH | US
178.16.54.193        # HIGH     | Score: 52 | OMEGATECH | NL
198.235.24.252       # HIGH     | Score: 52 | Palo Alto Networks, Inc | US
162.142.125.204      # HIGH     | Score: 52 | Censys, Inc. | US
20.203.71.174        # HIGH     | Score: 52 | Microsoft Corporation | AE
91.92.243.52         # HIGH     | Score: 52 | OMEGATECH | US
20.203.71.174        # HIGH     | Score: 52 | Microsoft Corporation | AE
198.235.24.252       # HIGH     | Score: 52 | Palo Alto Networks, Inc | US
162.142.125.204      # HIGH     | Score: 52 | Censys, Inc. | US
167.94.138.51        # HIGH     | Score: 52 | Censys, Inc. | US
162.142.125.193      # HIGH     | Score: 52 | Censys, Inc. | US
147.185.132.78       # HIGH     | Score: 52 | Palo Alto Networks, Inc | US
205.210.31.177       # HIGH     | Score: 52 | Palo Alto Networks, Inc | US
167.94.138.59        # HIGH     | Score: 52 | Censys, Inc. | US
167.94.146.51        # HIGH     | Score: 52 | Censys, Inc. | US
162.142.125.210      # HIGH     | Score: 52 | Censys, Inc. | US
167.99.194.237       # HIGH     | Score: 52 | DigitalOcean, LLC | GB
167.94.138.44        # HIGH     | Score: 52 | Censys, Inc. | US
18.143.235.216       # HIGH     | Score: 52 | Amazon Data Services Singapore | SG
162.142.125.121      # HIGH     | Score: 52 | Censys, Inc. | US
162.142.125.122      # HIGH     | Score: 52 | Censys, Inc. | US
167.94.138.190       # HIGH     | Score: 52 | Censys, Inc. | US
162.142.125.202      # HIGH     | Score: 52 | Censys, Inc. | US
167.94.146.59        # HIGH     | Score: 52 | Censys, Inc. | US
209.97.161.164       # HIGH     | Score: 52 | DigitalOcean, LLC | SG
167.94.146.50        # HIGH     | Score: 52 | Censys, Inc. | US
167.94.138.122       # HIGH     | Score: 52 | Censys, Inc. | US
162.142.125.206      # HIGH     | Score: 52 | Censys, Inc. | US
167.94.146.51        # HIGH     | Score: 52 | Censys, Inc. | US
162.142.125.122      # HIGH     | Score: 52 | Censys, Inc. | US
178.16.54.124        # HIGH     | Score: 52 | OMEGATECH | NL
167.94.138.44        # HIGH     | Score: 52 | Censys, Inc. | US
18.143.235.216       # HIGH     | Score: 52 | Amazon Data Services Singapore | SG
162.142.125.193      # HIGH     | Score: 52 | Censys, Inc. | US
167.94.138.122       # HIGH     | Score: 52 | Censys, Inc. | US
162.142.125.210      # HIGH     | Score: 52 | Censys, Inc. | US
162.142.125.121      # HIGH     | Score: 52 | Censys, Inc. | US
167.94.146.50        # HIGH     | Score: 52 | Censys, Inc. | US
198.235.24.129       # HIGH     | Score: 52 | Palo Alto Networks, Inc | US
162.142.125.202      # HIGH     | Score: 52 | Censys, Inc. | US
167.94.146.59        # HIGH     | Score: 52 | Censys, Inc. | US
162.142.125.118      # HIGH     | Score: 52 | Censys, Inc. | US
162.142.125.194      # HIGH     | Score: 52 | Censys, Inc. | US
162.142.125.206      # HIGH     | Score: 52 | Censys, Inc. | US
162.142.125.192      # HIGH     | Score: 52 | Censys, Inc. | US
167.94.138.190       # HIGH     | Score: 52 | Censys, Inc. | US
198.235.24.145       # HIGH     | Score: 52 | Palo Alto Networks, Inc | US
167.94.146.49        # HIGH     | Score: 52 | Censys, Inc. | US
205.210.31.199       # HIGH     | Score: 52 | Palo Alto Networks, Inc | US
198.235.24.150       # HIGH     | Score: 52 | Palo Alto Networks, Inc | US
162.142.125.38       # HIGH     | Score: 52 | Censys, Inc. | US
198.235.24.148       # HIGH     | Score: 52 | Palo Alto Networks, Inc | US
167.94.146.54        # HIGH     | Score: 52 | Censys, Inc. | US
205.210.31.35        # HIGH     | Score: 52 | Palo Alto Networks, Inc | US
162.142.125.43       # HIGH     | Score: 52 | Censys, Inc. | US
167.94.138.117       # HIGH     | Score: 52 | Censys, Inc. | US
147.185.132.13       # HIGH     | Score: 52 | Palo Alto Networks, Inc | US
162.142.125.200      # HIGH     | Score: 52 | Censys, Inc. | US
162.142.125.195      # HIGH     | Score: 52 | Censys, Inc. | US
162.142.125.44       # HIGH     | Score: 52 | Censys, Inc. | US
162.142.125.209      # HIGH     | Score: 52 | Censys, Inc. | US
162.142.125.197      # HIGH     | Score: 52 | Censys, Inc. | US
162.142.125.47       # HIGH     | Score: 52 | Censys, Inc. | US
205.210.31.43        # HIGH     | Score: 52 | Palo Alto Networks, Inc | US
162.142.125.216      # HIGH     | Score: 52 | Censys, Inc. | US
167.94.146.63        # HIGH     | Score: 52 | Censys, Inc. | US
205.210.31.99        # HIGH     | Score: 52 | Palo Alto Networks, Inc | US
162.142.125.123      # HIGH     | Score: 52 | Censys, Inc. | US
198.235.24.12        # HIGH     | Score: 52 | Palo Alto Networks, Inc | US
167.94.146.55        # HIGH     | Score: 52 | Censys, Inc. | US
162.142.125.120      # HIGH     | Score: 52 | Censys, Inc. | US
167.94.146.51        # HIGH     | Score: 52 | Censys, Inc. | US
